ID,Sesion,Nivel,Intento,Tipo,Tiempo inicio,Tiempo respuesta,Tiempo reaccion(s),Respuesta
26,3,2,6,Ubicacion,15:25:33.330,,,Correcto
26,3,2,7,Parada,15:27:08.597,15:27:12.415,3.818,-
26,3,2,7,Parada,15:27:31.162,15:27:35.630,4.468,-
26,3,2,7,Parada,15:27:54.395,15:27:57.980,3.585,-
26,3,2,7,Dormir,15:28:46.492,15:28:49.560,3.068,Correcto
26,3,2,7,Ubicacion,15:29:22.780,,,Correcto
26,3,2,8,Parada,15:30:41.009,15:30:44.758,3.749,-
26,3,2,8,Parada,15:30:46.275,15:30:48.494,2.219,-
26,3,2,8,Parada,15:30:50.007,15:30:52.782,2.775,-
26,3,2,8,Parada,15:30:54.314,15:30:57.415,3.101,-
26,3,2,8,Dormir,15:31:19.296,15:31:20.430,1.134,Correcto
26,3,2,8,Ubicacion,15:31:25.462,,,Erroneo
26,3,2,8,Dormir,15:31:27.029,15:31:29.796,2.767,Correcto
26,3,2,8,Dormir,15:31:36.350,15:31:38.085,1.735,Correcto
26,3,2,8,Ubicacion,15:31:43.117,,,Erroneo
26,3,2,8,Dormir,15:31:44.683,15:31:46.555,1.872,Correcto
26,3,2,8,Dormir,15:31:53.150,15:31:54.951,1.801,Correcto
26,3,2,8,Ubicacion,15:31:59.983,,,Erroneo
26,3,2,8,Dormir,15:32:01.550,15:32:03.389,1.839,Correcto
26,3,2,8,Ubicacion,15:32:19.370,,,Erroneo
26,3,2,9,Parada,15:33:54.855,15:33:58.040,3.185,-
26,3,2,9,Parada,15:34:26.131,15:34:28.804,2.673,-
26,3,3,1,Parada,15:38:24.753,15:38:29.505,4.752,-
27,1,1,1,Parada,15:05:09.583,15:05:11.303,1.72,-
27,1,1,2,Parada,15:08:42.240,15:08:47.940,5.7,-
27,1,1,2,Parada,15:08:54.133,15:08:58.601,4.468,-
27,1,1,2,Dormir,15:09:01.700,15:09:03.152,1.452,Correcto
27,1,1,2,Parada,15:09:11.299,15:09:13.900,2.601,-
27,1,1,2,Parada,15:09:20.099,15:09:21.933,1.834,-
27,1,1,2,Ubicacion,15:09:28.133,,,Erroneo
27,1,1,2,Dormir,15:09:28.132,15:09:32.565,4.433,Correcto
27,1,1,2,Ubicacion,15:10:08.874,,,Erroneo
27,1,1,3,Dormir,15:11:34.047,15:11:36.033,1.986,Correcto
27,1,1,3,Parada,15:11:42.614,15:11:48.333,5.719,-
27,1,1,3,Parada,15:12:00.778,15:12:03.847,3.069,-
27,1,1,3,Ubicacion,15:12:16.334,,,Erroneo
27,1,1,4,Dormir,15:14:02.818,15:14:04.303,1.485,Correcto
27,1,1,4,Parada,15:14:13.985,15:14:18.386,4.401,-
27,1,1,4,Parada,15:14:24.617,15:14:27.385,2.768,-
27,1,1,4,Parada,15:14:33.554,15:14:38.829,5.275,-
27,1,1,4,Parada,15:14:45.044,15:14:47.911,2.867,-
27,1,1,4,Dormir,15:15:03.543,15:15:06.677,3.134,Correcto
27,1,1,4,Ubicacion,15:15:11.710,,,Erroneo
27,1,1,5,Parada,15:17:10.865,15:17:13.350,2.485,-
27,1,1,5,Parada,15:17:25.831,15:17:28.016,2.185,-
27,1,1,5,Parada,15:17:40.497,15:17:44.397,3.9,-
27,1,1,5,Dormir,15:18:21.928,15:18:24.296,2.368,Correcto
27,1,2,1,Parada,15:19:46.223,15:19:49.143,2.92,-
27,1,2,1,Parada,15:20:07.890,15:20:10.657,2.767,-
27,3,1,1,Parada,15:08:06.456,15:08:10.076,3.62,-
27,3,1,1,Parada,15:08:22.556,15:08:27.190,4.634,-
27,3,1,1,Dormir,15:09:03.154,15:09:05.187,2.033,Correcto
27,3,1,2,Parada,15:10:36.127,15:10:40.013,3.886,-
27,3,1,2,Parada,15:10:52.493,15:10:56.460,3.967,-
27,3,1,2,Dormir,15:11:51.206,15:11:53.607,2.401,Correcto
27,3,2,1,Parada,15:13:06.853,15:13:10.405,3.552,-
27,3,2,1,Parada,15:13:29.118,15:13:30.418,1.3,-
27,3,2,1,Parada,15:13:49.151,15:13:52.418,3.267,-
27,3,2,1,Dormir,15:14:47.148,15:14:48.882,1.734,Correcto
27,3,2,2,Parada,15:16:41.009,,Tiempo excedido,Erroneo
27,3,2,3,Parada,15:17:31.845,15:17:34.065,2.22,-
27,3,2,3,Parada,15:17:52.811,15:17:55.797,2.986,-
27,3,2,4,Parada,15:18:33.559,15:18:35.713,2.154,-
27,3,2,4,Dormir,15:18:51.325,15:18:53.611,2.286,Correcto
27,3,2,4,Parada,15:19:01.758,15:19:05.891,4.133,-
27,3,2,4,Parada,15:19:24.657,15:19:26.690,2.033,-
27,3,2,4,Dormir,15:19:59.077,15:20:00.511,1.434,Correcto
27,3,2,5,Parada,15:21:20.023,,Tiempo excedido,Erroneo
27,3,2,5,Parada,15:21:43.883,15:21:45.801,1.918,-
27,3,2,5,Dormir,15:23:08.685,15:23:11.485,2.8,Correcto
27,3,2,7,Parada,15:25:48.695,15:25:52.280,3.585,-
27,3,2,7,Parada,15:26:20.427,15:26:24.361,3.934,-
27,3,2,8,Parada,15:28:27.015,15:28:29.001,1.986,-
27,3,2,8,Dormir,15:28:35.215,15:28:38.067,2.852,Correcto
27,3,2,8,Parada,15:28:55.613,15:28:57.381,1.768,-
27,3,2,8,Parada,15:29:16.146,15:29:18.347,2.201,-
27,3,2,8,Parada,15:29:37.111,15:29:42.180,5.069,-
27,3,2,8,Dormir,15:29:43.711,15:29:45.345,1.634,Correcto
27,3,2,9,Parada,15:30:42.531,15:30:45.211,2.68,-
27,3,2,9,Parada,15:31:03.951,15:31:07.086,3.135,-
27,3,2,9,Parada,15:31:25.851,15:31:30.535,4.684,-
27,3,2,9,Dormir,15:32:06.532,15:32:08.800,2.268,Correcto
27,3,2,11,Parada,15:34:39.769,15:34:44.154,4.385,-
27,3,2,11,Parada,15:35:02.896,15:35:05.163,2.267,-
27,3,2,11,Parada,15:35:23.889,15:35:25.835,1.946,-
27,3,2,11,Dormir,15:35:30.461,15:35:32.095,1.634,Correcto
27,3,1,1,Parada,15:40:49.790,15:40:54.341,4.551,-
27,3,1,1,Parada,15:41:00.556,15:41:04.790,4.234,-
27,3,1,1,Dormir,15:41:09.455,15:41:12.522,3.067,Correcto
27,3,1,1,Parada,15:41:19.122,15:41:22.422,3.3,-
27,3,1,1,Parada,15:41:28.621,15:41:35.822,7.201,-
27,3,1,1,Ubicacion,15:41:43.588,,,Erroneo
27,3,1,1,Dormir,15:41:43.587,15:41:47.587,4.0,Correcto
27,3,2,1,Parada,15:43:29.438,15:43:31.956,2.518,-
27,3,2,1,Parada,15:43:50.670,,Tiempo excedido,Erroneo
27,3,3,1,Parada,15:45:33.826,15:45:36.811,2.985,-
27,3,3,1,Parada,15:45:41.459,15:45:44.693,3.234,-
27,3,3,1,Dormir,15:45:47.792,15:45:50.125,2.333,Correcto
27,3,3,1,Parada,15:45:56.725,15:45:59.459,2.734,-
27,3,3,1,Parada,15:46:04.124,15:46:07.658,3.534,-
27,3,3,1,Ubicacion,15:46:12.324,,,Erroneo
27,3,3,1,Dormir,15:46:17.023,15:46:19.376,2.353,Erroneo
27,3,3,2,Parada,15:49:26.548,15:49:30.000,3.452,-
27,3,3,2,Parada,15:49:34.647,15:49:37.415,2.768,-
27,3,3,2,Dormir,15:49:40.513,15:49:43.314,2.801,Correcto
27,3,3,2,Parada,15:49:49.913,15:49:52.647,2.734,-
27,3,3,2,Parada,15:49:57.313,15:50:00.147,2.834,-
27,3,3,2,Ubicacion,15:50:04.813,,,Erroneo
27,3,3,2,Dormir,15:50:04.812,15:50:09.947,5.135,Correcto
27,3,3,2,Ubicacion,15:50:38.477,,,Erroneo
27,3,3,3,Parada,15:52:03.306,15:52:05.992,2.686,-
27,3,3,3,Parada,15:52:10.640,15:52:16.075,5.435,-
27,3,3,3,Dormir,15:52:19.172,15:52:21.840,2.668,Correcto
27,3,3,3,Parada,15:52:28.439,15:52:31.873,3.434,-
27,3,3,3,Parada,15:52:36.538,15:52:38.973,2.435,-
27,3,3,3,Ubicacion,15:52:43.638,,,Erroneo
27,3,3,3,Dormir,15:52:48.338,15:52:49.739,1.401,Correcto
27,3,3,3,Ubicacion,15:53:09.504,,,Correcto
2,1,1,1,Parada,14:21:23.215,14:21:31.468,8.253,-
2,1,1,2,Parada,14:23:57.735,14:24:03.388,5.653,-
2,1,1,3,Dormir,14:27:28.342,14:27:34.861,6.519,Correcto
2,1,1,3,Parada,14:27:50.829,14:27:58.715,7.886,-
2,1,1,3,Parada,14:28:11.195,14:28:18.390,7.195,-
2,1,1,3,Ubicacion,14:28:26.188,,,Erroneo
2,1,1,3,Parada,14:28:30.888,14:28:36.922,6.034,-
2,1,1,4,Dormir,14:30:22.517,14:30:24.836,2.319,Correcto
2,1,1,4,Parada,14:30:36.109,14:30:38.712,2.603,-
2,1,1,4,Parada,14:30:51.193,14:30:53.960,2.767,-
2,1,1,4,Ubicacion,14:31:14.392,,,Correcto
2,1,1,5,Dormir,14:32:43.654,14:32:45.774,2.12,Correcto
2,1,1,5,Parada,14:33:01.752,14:33:05.026,3.274,-
2,1,1,5,Ubicacion,14:33:16.430,,,Correcto
2,1,1,5,Parada,14:33:17.495,14:33:19.850,2.355,-
2,1,1,5,Ubicacion,14:33:33.963,,,Correcto
2,1,1,5,Ubicacion,14:33:40.495,,,Correcto
2,1,1,6,Parada,14:38:16.499,14:38:20.618,4.119,-
2,1,1,6,Parada,14:38:26.832,14:38:30.932,4.1,-
2,1,1,6,Dormir,14:38:35.598,14:38:37.499,1.901,Correcto
2,1,1,6,Dormir,14:38:44.098,14:38:46.265,2.167,Correcto
2,1,1,6,Ubicacion,14:38:51.297,,,Erroneo
2,1,1,6,Parada,14:38:52.864,14:38:56.531,3.667,-
2,1,1,6,Parada,14:39:02.763,14:39:08.763,6.0,-
2,1,1,6,Ubicacion,14:39:43.262,,,Correcto
2,1,1,7,Dormir,14:42:15.504,14:42:18.590,3.086,Correcto
2,1,1,7,Dormir,14:42:25.170,14:42:26.837,1.667,Correcto
2,1,1,7,Parada,14:42:33.436,14:42:39.404,5.968,-
2,1,1,7,Parada,14:42:45.636,14:42:53.969,8.333,-
2,1,1,7,Ubicacion,14:42:55.468,,,Erroneo
2,1,1,8,Dormir,14:44:11.576,14:44:15.029,3.453,Correcto
2,1,1,8,Parada,14:44:24.742,14:44:30.809,6.067,-
2,1,1,8,Dormir,14:44:35.475,14:44:38.014,2.539,Correcto
2,1,1,8,Parada,14:44:44.607,14:44:49.208,4.601,-
2,1,1,8,Parada,14:44:55.440,14:45:04.574,9.134,-
2,1,1,8,Parada,14:45:10.806,14:45:18.073,7.267,-
2,1,1,8,Ubicacion,14:45:46.205,,,Correcto
2,1,1,9,Dormir,14:48:52.034,14:48:53.187,1.153,Correcto
2,1,1,9,Dormir,14:48:59.767,14:49:00.768,1.001,Correcto
2,1,1,9,Parada,14:49:07.367,14:49:10.934,3.567,-
2,1,1,9,Ubicacion,14:49:15.167,,,Correcto
2,1,1,9,Parada,14:49:17.167,14:49:20.500,3.333,-
2,1,1,9,Parada,14:49:26.733,14:49:30.200,3.467,-
2,1,1,9,Parada,14:49:36.432,14:49:40.099,3.667,-
2,1,1,9,Ubicacion,14:50:10.164,,,Correcto
2,1,2,1,Parada,14:53:16.982,,Tiempo excedido,Erroneo
2,1,2,2,Parada,14:54:03.313,14:54:06.533,3.22,-
2,1,2,2,Dormir,14:54:23.712,14:54:25.813,2.101,Correcto
2,1,2,2,Parada,14:54:32.412,14:54:37.165,4.753,-
2,1,2,2,Dormir,14:54:51.183,14:54:52.551,1.368,Correcto
2,1,2,2,Parada,14:55:02.282,14:55:04.984,2.702,-
30,1,1,1,Parada,15:00:41.779,15:00:45.631,3.852,-
30,1,1,2,Parada,15:04:07.507,15:04:11.826,4.319,-
30,1,1,2,Parada,15:04:18.040,15:04:22.008,3.968,-
30,1,1,2,Parada,15:04:28.240,15:04:30.974,2.734,-
30,1,1,2,Dormir,15:04:34.073,15:04:36.007,1.934,Correcto
30,1,1,2,Parada,15:04:44.172,15:04:48.173,4.001,-
30,1,1,2,Ubicacion,15:04:50.739,,,Correcto
30,1,1,2,Dormir,15:04:55.972,15:04:58.973,3.001,Correcto
30,1,1,2,Ubicacion,15:05:30.270,,,Correcto
30,1,2,1,Parada,15:07:35.769,15:07:39.422,3.653,-
30,1,2,1,Ubicacion,15:07:58.736,,,Correcto
30,1,2,1,Dormir,15:07:58.135,15:08:00.102,1.967,Correcto
30,1,2,1,Parada,15:08:06.701,15:08:11.502,4.801,-
30,1,2,1,Parada,15:08:30.267,15:08:34.234,3.967,-
30,1,2,1,Ubicacion,15:08:41.734,,,Correcto
30,1,2,1,Dormir,15:08:40.466,15:08:42.534,2.068,Correcto
30,1,2,1,Parada,15:09:00.098,15:09:03.166,3.068,-
30,1,2,1,Ubicacion,15:09:08.332,,,Correcto
30,1,2,1,Ubicacion,15:09:45.852,,,Correcto
30,1,3,1,Parada,15:12:48.987,15:12:51.940,2.953,-
30,1,3,1,Dormir,15:12:55.020,15:12:56.954,1.934,Correcto
30,1,3,1,Parada,15:13:03.553,15:13:09.055,5.502,-
30,1,3,1,Parada,15:13:13.691,15:13:17.425,3.734,-
30,1,3,1,Parada,15:13:22.090,15:13:26.590,4.5,-
30,1,3,1,Ubicacion,15:13:31.257,,,Erroneo
30,1,3,2,Dormir,15:14:17.937,15:14:19.424,1.487,Correcto
30,1,3,2,Parada,15:14:25.999,15:14:28.334,2.335,-
30,1,3,2,Parada,15:14:32.976,15:14:35.944,2.968,-
30,1,3,2,Parada,15:14:40.610,15:14:43.077,2.467,-
30,1,3,2,Ubicacion,15:14:48.310,,,Correcto
30,1,3,2,Parada,15:14:47.643,15:14:49.777,2.134,-
30,1,3,2,Dormir,15:14:52.876,15:14:53.810,0.934,Correcto
30,1,3,2,Ubicacion,15:15:23.903,,,Correcto
30,1,3,4,Parada,15:21:26.062,15:21:29.681,3.619,-
30,1,3,4,Parada,15:21:34.289,15:21:38.039,3.75,-
30,1,3,4,Parada,15:22:01.870,15:22:04.718,2.848,-
30,1,3,4,Parada,15:22:09.282,15:22:12.417,3.135,-
30,1,3,4,Dormir,15:22:21.704,15:22:27.136,5.432,Correcto
30,1,3,4,Ubicacion,15:22:32.141,,,Erroneo
30,1,3,4,Dormir,15:22:33.708,15:22:36.748,3.04,Correcto
30,1,3,4,Ubicacion,15:22:44.892,,,Correcto
30,1,3,4,Ubicacion,15:22:49.752,,,Correcto
30,1,3,4,Ubicacion,15:22:56.845,,,Correcto
30,1,3,6,Dormir,15:24:31.781,15:24:34.357,2.576,Correcto
30,1,3,6,Dormir,15:24:40.946,15:24:42.150,1.204,Correcto
30,1,3,6,Ubicacion,15:24:49.173,,,Correcto
30,1,3,6,Dormir,15:24:48.742,15:24:49.942,1.2,Correcto
30,1,3,6,Ubicacion,15:24:54.973,,,Erroneo
30,1,3,6,Ubicacion,15:24:54.973,,,Erroneo
30,1,3,6,Ubicacion,15:24:55.069,,,Correcto
30,1,3,6,Dormir,15:24:56.529,15:24:57.899,1.37,Correcto
30,1,3,6,Ubicacion,15:25:02.934,,,Erroneo
30,1,3,6,Ubicacion,15:25:02.934,,,Erroneo
30,1,3,6,Ubicacion,15:25:03.135,,,Correcto
30,1,3,6,Dormir,15:25:04.502,15:25:05.604,1.102,Correcto
30,1,3,6,Ubicacion,15:25:10.619,,,Erroneo
30,1,3,6,Ubicacion,15:25:10.620,,,Erroneo
30,1,3,6,Ubicacion,15:25:10.654,,,Correcto
30,1,3,6,Ubicacion,15:25:12.252,,,Correcto
30,1,3,6,Parada,15:25:12.183,15:25:14.352,2.169,-
30,1,3,6,Parada,15:25:15.883,15:25:17.016,1.133,-
30,3,1,2,Dormir,15:04:57.596,15:04:59.515,1.919,Correcto
30,3,1,2,Dormir,15:05:06.095,15:05:07.262,1.167,Correcto
30,3,1,2,Parada,15:05:13.861,15:05:17.295,3.434,-
30,3,1,2,Ubicacion,15:05:19.828,,,Correcto
30,3,1,2,Parada,15:05:23.527,15:05:25.114,1.587,-
30,3,1,2,Parada,15:05:31.328,15:05:33.228,1.9,-
30,3,1,2,Parada,15:05:39.460,15:05:40.661,1.201,-
30,3,1,2,Ubicacion,15:06:07.796,,,Correcto
30,3,2,1,Parada,15:07:58.487,15:07:59.840,1.353,-
30,3,2,1,Ubicacion,15:08:18.020,,,Correcto
30,3,2,1,Dormir,15:08:17.019,15:08:19.186,2.167,Correcto
30,3,2,1,Dormir,15:08:25.785,15:08:27.186,1.401,Correcto
30,3,2,1,Parada,15:08:33.785,15:08:37.786,4.001,-
30,3,2,1,Ubicacion,15:08:43.185,,,Correcto
30,3,2,1,Parada,15:08:56.551,15:08:59.536,2.985,-
30,3,2,1,Parada,15:09:18.254,15:09:19.489,1.235,-
30,3,2,1,Ubicacion,15:09:19.955,,,Correcto
30,3,2,1,Ubicacion,15:09:56.137,,,Correcto
30,3,3,1,Dormir,15:12:38.712,15:12:39.979,1.267,Correcto
30,3,3,1,Dormir,15:12:48.147,15:12:49.578,1.431,Correcto
30,3,3,1,Ubicacion,15:12:54.513,,,Correcto
30,3,3,1,Parada,15:12:56.179,15:13:00.879,4.7,-
30,3,3,1,Parada,15:13:05.543,15:13:08.213,2.67,-
30,3,3,1,Parada,15:13:12.848,15:13:16.281,3.433,-
30,3,3,1,Parada,15:13:20.948,15:13:21.917,0.969,-
30,3,3,1,Ubicacion,15:13:34.989,,,Correcto
30,3,3,2,Dormir,15:16:24.319,15:16:25.319,1.0,Correcto
30,3,3,2,Dormir,15:16:31.917,15:16:32.218,0.301,Correcto
30,3,3,2,Ubicacion,15:16:39.016,,,Correcto
30,3,3,2,Dormir,15:16:38.822,15:16:39.017,0.195,Correcto
30,3,3,2,Ubicacion,15:16:44.049,,,Erroneo
30,3,3,2,Ubicacion,15:16:44.049,,,Erroneo
30,3,3,2,Ubicacion,15:16:44.286,,,Correcto
30,3,3,2,Dormir,15:16:45.615,15:16:47.987,2.372,Correcto
30,3,3,2,Ubicacion,15:16:53.021,,,Erroneo
30,3,3,2,Ubicacion,15:16:53.022,,,Erroneo
30,3,3,2,Ubicacion,15:16:53.118,,,Correcto
30,3,3,2,Dormir,15:16:54.585,15:16:57.253,2.668,Correcto
30,3,3,2,Ubicacion,15:17:02.287,,,Erroneo
30,3,3,2,Ubicacion,15:17:02.288,,,Erroneo
30,3,3,2,Ubicacion,15:17:02.548,,,Correcto
30,3,3,2,Ubicacion,15:17:04.083,,,Correcto
30,3,3,2,Parada,15:17:03.849,15:17:07.817,3.968,-
30,3,3,2,Parada,15:17:09.349,15:17:10.717,1.368,-
30,3,3,3,Dormir,15:20:13.629,,Tiempo excedido,Erroneo
30,3,3,3,Parada,15:20:25.262,,Tiempo excedido,Erroneo
30,3,3,3,Parada,15:20:36.895,15:20:38.364,1.469,-
30,3,3,3,Parada,15:20:39.893,15:20:40.730,0.837,-
30,3,3,4,Dormir,15:21:11.521,15:21:13.418,1.897,Correcto
30,3,3,4,Dormir,15:21:20.009,15:21:21.605,1.596,Correcto
30,3,3,4,Ubicacion,15:21:28.237,,,Correcto
30,3,3,4,Parada,15:21:28.202,15:21:29.638,1.436,-
30,3,3,4,Ubicacion,15:21:31.270,,,Correcto
30,3,3,4,Parada,15:21:31.168,15:21:33.271,2.103,-
30,3,3,4,Parada,15:21:34.768,15:21:36.638,1.87,-
30,3,3,4,Ubicacion,15:21:36.835,,,Correcto
30,3,3,4,Dormir,15:21:38.168,15:21:40.370,2.202,Correcto
30,3,3,4,Ubicacion,15:21:45.395,,,Erroneo
30,3,3,4,Ubicacion,15:21:45.395,,,Erroneo
30,3,3,4,Ubicacion,15:21:46.329,,,Correcto
30,3,3,4,Dormir,15:21:46.962,15:21:48.529,1.567,Correcto
30,3,3,4,Ubicacion,15:21:53.566,,,Erroneo
30,3,3,4,Ubicacion,15:21:53.566,,,Erroneo
30,3,3,4,Ubicacion,15:21:53.663,,,Correcto
30,3,3,4,Ubicacion,15:21:55.164,,,Correcto
30,3,3,4,Parada,15:21:55.128,15:21:56.132,1.004,-
30,3,3,4,Ubicacion,15:21:59.562,,,Correcto
30,3,3,5,Dormir,15:24:29.278,15:24:31.547,2.269,Correcto
30,3,3,5,Dormir,15:24:38.144,15:24:41.477,3.333,Correcto
30,3,3,5,Ubicacion,15:24:42.380,,,Correcto
30,3,3,5,Parada,15:24:48.078,15:24:50.712,2.634,-
30,3,3,5,Parada,15:24:55.376,15:24:57.679,2.303,-
30,3,3,5,Ubicacion,15:25:02.376,,,Correcto
30,3,3,5,Parada,15:25:02.344,15:25:03.742,1.398,-
30,3,3,5,Parada,15:25:08.412,15:25:10.111,1.699,-
30,3,3,7,Parada,15:33:53.597,15:33:59.408,5.811,-
30,3,1,1,Parada,15:36:04.128,15:36:07.062,2.934,-
30,3,3,1,Dormir,15:37:46.363,15:37:50.297,3.934,Correcto
30,3,3,1,Parada,15:37:56.872,15:37:59.274,2.402,-
30,3,3,1,Dormir,15:38:00.806,15:38:02.207,1.401,Correcto
30,3,3,1,Parada,15:38:08.801,15:38:13.301,4.5,-
30,3,3,1,Ubicacion,15:38:14.950,,,Correcto
30,3,3,1,Parada,15:38:14.817,15:38:16.784,1.967,-
30,3,3,1,Parada,15:38:18.316,15:38:21.045,2.729,-
30,3,3,1,Dormir,15:38:30.394,15:38:35.467,5.073,Correcto
30,3,3,1,Ubicacion,15:38:59.298,,,Erroneo
31,1,1,1,Parada,14:42:16.787,14:42:25.640,8.853,-
31,1,1,2,Parada,14:44:58.389,14:44:59.675,1.286,-
31,1,1,3,Dormir,14:47:04.355,14:47:07.940,3.585,Correcto
31,1,1,3,Parada,14:47:23.920,14:47:31.621,7.701,-
31,1,1,3,Parada,14:47:44.120,14:47:47.953,3.833,-
31,1,1,3,Ubicacion,14:47:53.553,,,Correcto
31,1,1,4,Dormir,14:50:02.096,14:50:05.914,3.818,Correcto
31,1,1,4,Parada,14:50:17.195,14:50:21.796,4.601,-
31,1,1,4,Parada,14:50:34.295,14:50:37.496,3.201,-
31,1,1,4,Ubicacion,14:50:49.862,,,Correcto
31,1,2,1,Parada,14:53:29.814,,Tiempo excedido,Erroneo
31,1,2,1,Dormir,14:53:42.713,14:53:44.832,2.119,Correcto
31,1,2,1,Parada,14:54:00.812,,Tiempo excedido,Erroneo
31,1,2,1,Parada,14:54:24.678,14:54:26.545,1.867,-
31,1,2,1,Ubicacion,14:55:28.306,,,Erroneo
31,1,2,2,Parada,14:57:21.218,,Tiempo excedido,Erroneo
31,1,2,3,Parada,14:58:01.966,14:58:03.682,1.716,-
31,1,2,3,Dormir,14:58:20.865,14:58:22.599,1.734,Correcto
31,1,2,3,Parada,14:58:29.137,14:58:33.537,4.4,-
31,1,2,3,Parada,14:58:52.302,14:58:55.436,3.134,-
31,1,2,3,Ubicacion,14:59:03.802,,,Correcto
31,1,2,4,Parada,15:02:08.837,15:02:11.956,3.119,-
31,1,2,4,Dormir,15:02:21.303,15:02:24.771,3.468,Correcto
31,1,2,4,Parada,15:02:39.202,15:02:40.803,1.601,-
31,1,2,4,Ubicacion,15:02:58.535,,,Correcto
31,1,2,4,Parada,15:02:59.535,15:03:02.302,2.767,-
31,1,2,5,Parada,15:06:19.642,15:06:22.794,3.152,-
31,1,2,5,Parada,15:06:41.507,15:06:43.193,1.686,-
31,1,2,5,Dormir,15:06:47.840,15:06:49.641,1.801,Correcto
31,1,2,5,Parada,15:07:08.772,15:07:10.307,1.535,-
31,1,2,5,Parada,15:07:29.066,15:07:30.967,1.901,-
31,1,2,5,Ubicacion,15:08:31.030,,,Correcto
31,1,2,7,Parada,15:11:04.555,15:11:09.540,4.985,-
31,1,2,7,Dormir,15:11:26.721,15:11:29.522,2.801,Correcto
31,1,2,7,Parada,15:11:36.120,15:11:40.452,4.332,-
31,3,1,1,Dormir,15:00:31.815,15:00:33.734,1.919,Correcto
31,3,1,1,Dormir,15:00:43.442,15:00:44.643,1.201,Correcto
31,3,1,1,Parada,15:00:51.237,15:00:54.171,2.934,-
31,3,1,1,Parada,15:01:00.403,15:01:01.904,1.501,-
31,3,1,1,Parada,15:01:08.136,15:01:09.855,1.719,-
31,3,1,1,Ubicacion,15:01:15.736,,,Correcto
31,3,1,1,Parada,15:01:16.069,15:01:17.503,1.434,-
31,3,1,2,Dormir,15:03:14.074,15:03:15.527,1.453,Correcto
31,3,1,2,Parada,15:03:26.807,15:03:28.241,1.434,-
31,3,1,2,Parada,15:03:40.673,15:03:43.840,3.167,-
31,3,1,2,Parada,15:03:56.306,15:03:57.773,1.467,-
31,3,1,2,Ubicacion,15:04:01.740,,,Correcto
31,3,1,2,Parada,15:04:10.272,15:04:11.939,1.667,-
31,3,2,1,Parada,15:07:45.591,15:07:48.142,2.551,-
31,3,2,1,Parada,15:08:06.889,15:08:09.824,2.935,-
31,3,2,1,Parada,15:08:28.588,15:08:30.174,1.586,-
31,3,2,1,Dormir,15:08:31.688,15:08:33.223,1.535,Correcto
31,3,2,1,Parada,15:08:55.487,15:08:56.688,1.201,-
31,3,2,1,Ubicacion,15:09:53.452,,,Correcto
31,3,2,2,Parada,15:11:42.995,15:11:44.881,1.886,-
31,3,2,2,Dormir,15:12:02.028,15:12:05.862,3.834,Correcto
31,3,2,2,Parada,15:12:12.461,15:12:15.028,2.567,-
31,3,2,2,Parada,15:12:33.793,15:12:36.527,2.734,-
31,3,2,2,Parada,15:12:55.292,15:12:58.026,2.734,-
31,3,2,2,Ubicacion,15:13:14.325,,,Correcto
31,3,2,3,Parada,15:15:47.106,15:15:50.525,3.419,-
31,3,2,3,Dormir,15:16:09.272,15:16:10.973,1.701,Correcto
31,3,2,3,Parada,15:16:17.571,15:16:19.939,2.368,-
31,3,2,3,Parada,15:16:38.703,,Tiempo excedido,Erroneo
31,3,2,4,Parada,15:18:00.499,15:18:02.718,2.219,-
31,3,2,4,Parada,15:18:21.465,15:18:24.917,3.452,-
31,3,2,5,Parada,15:19:21.262,15:19:23.647,2.385,-
31,3,2,5,Parada,15:19:42.394,15:19:45.995,3.601,-
31,3,2,5,Parada,15:20:04.760,15:20:09.494,4.734,-
31,3,2,5,Dormir,15:20:26.692,15:20:28.160,1.468,Correcto
31,3,2,5,Parada,15:20:34.758,15:20:37.259,2.501,-
31,3,2,5,Ubicacion,15:21:41.100,,,Correcto
31,3,2,6,Parada,15:23:06.112,15:23:08.331,2.219,-
31,3,2,6,Dormir,15:23:25.511,15:23:27.079,1.568,Correcto
31,3,2,6,Parada,15:23:33.678,15:23:35.512,1.834,-
31,3,2,6,Ubicacion,15:23:40.777,,,Correcto
31,3,2,7,Parada,15:24:22.192,15:24:25.977,3.785,-
31,3,2,7,Dormir,15:24:44.724,15:24:47.125,2.401,Correcto
31,3,2,7,Parada,15:24:53.724,15:24:55.591,1.867,-
31,3,2,7,Ubicacion,15:24:58.924,,,Correcto
31,3,2,8,Dormir,15:25:45.637,15:25:47.523,1.886,Correcto
31,3,2,8,Parada,15:25:54.104,15:25:56.771,2.667,-
31,3,2,9,Parada,15:26:37.702,15:26:39.955,2.253,-
31,3,2,9,Parada,15:26:58.700,15:27:00.435,1.735,-
31,3,2,9,Dormir,15:27:08.233,15:27:09.901,1.668,Correcto
31,3,2,9,Ubicacion,15:27:14.933,,,Erroneo
31,3,2,10,Parada,15:28:03.447,15:28:06.366,2.919,-
31,3,2,10,Dormir,15:28:23.513,15:28:24.913,1.4,Correcto
31,3,2,10,Parada,15:28:31.512,15:28:35.380,3.868,-
31,3,2,10,Parada,15:28:54.112,15:28:55.846,1.734,-
31,3,2,10,Parada,15:29:14.610,15:29:16.245,1.635,-
31,3,2,10,Ubicacion,15:29:41.876,,,Correcto
